1031613706860412928,CarrascalAlvaro,1534805248.0,0,0,@CAPCpalliative @BrownUniversity A bit unrelated to this posting... my mother died of Alzheimers last year and music calmed &amp; engaged her in an amazing way https://t.co/BveV1WBJ69,0.6705,0.27,0.107
1031610000701972480,GunPackingLib,1534804365.0,0,0,"@smerconish @FrankBruni @BrownUniversity Almost called in today - I went to 2 of the schools on that list (Reed and Rice).  The ""no grade"" thing is a joke.  When you apply to grad school later on, you most definitely have grades.  I also had co-ed bathrooms and they were fine.",0.5849,0.139,0.044
1031607428591300608,smerconish,1534803751.0,1,5,"How I spend my summer ""vacation"" - my thoughts on @FrankBruni excellent college piece and why I want to go (right now) to @BrownUniversity: https://t.co/I9lqOqrav7",0.6124,0.2,0.0
1031606792881627136,CAPCpalliative,1534803600.0,6,15,"In recent @BrownUniversity study, live music in palliative care proved to be beneficial for patient well-being and symptom management (including pain, nausea + anxiety), leading to fewer opiod prescription requests. https://t.co/sd6r7tn6Lw #hpm #palliativecare",0.4215,0.159,0.086
1031597733776216064,SoteriaSol,1534801440.0,0,2,"#BystandersWeLove at @BrownUniversity are working to combat toxic masculinity and its consequences on their campus by creating ""safe spaces for men."" These spaces aim to start healthy dialogues among their student body. Read more here: https://t.co/YE1tqg67cA",0.6597,0.185,0.057
1031597504339619840,uncbare,1534801385.0,0,0,"@meekaleek_ @CaraMund @BrownUniversity Love you, Rahmeeka!",0.6696,0.473,0.0
1031594188066959360,MITdusp,1534800595.0,12,28,The aesthetic quality of the built environment is an important aspect to quality of life for urban populations. DUSP's Saiz and Salazar w/ Bernard (@BrownUniversity) demonstrate how crowd sourced data predicts the beauty ratings of buildings https://t.co/FS5LShRuQL https://t.co/UY6Mf8vymG,0.6808,0.135,0.0
1031552064319438848,GSCCanada,1534790552.0,5,5,#Job posting: Assistant Professor of Classics at @BrownUniversity - application deadline Nov 1st #classics #teachancient https://t.co/eAvyeaDuHC,0.0,0.0,0.0
1031549366417416192,MahaRafiAtal,1534789908.0,0,0,@ShaziaZRafi @BrownUniversity A gentle but firm hint :),0.714,0.543,0.0
1031548999734624261,ShaziaZRafi,1534789821.0,0,2,"@MahaRafiAtal @BrownUniversity yes it was, we didn't need to do the seminar but the fact that it was offered quickly made us realise it was time to leave",0.1406,0.063,0.045
1031548668682403840,FoundationBOL,1534789742.0,0,0,"#blendedlearning gave 2018 FBOL scholar Eve Glenn of #Tampa confidence to connect and collaborate with teachersboth online and in personand benefit from their mentorship. This fall, shell be a student at @BrownUniversity. See her story: https://t.co/96D2S7Q98s @EducationFL https://t.co/nySBKciFhX",0.743,0.153,0.0
1031548424120885251,MahaRafiAtal,1534789684.0,2,4,"When I started college, the orientation committee scheduled a separate seminar/support group for parents on Day 1 about saying goodbye to your kid. It's a typically @BrownUniversity thing to do, and you may consequently LOL, by IIRC @ShaziaZRafi thought it was a great idea. https://t.co/XkVaDXSxZ6",0.824,0.167,0.0
1031529687166513155,_DonnaMoeller_,1534785216.0,0,0,Please pray that The Lord finds Me and is strong enough to keep Me safe.Book of Micah 4:10 @Pontifex @HEB @HebrewU @hebrewcollege @BL_HebrewMSS @StanfordEDJS  @HarvardDivinity @BrownUniversity @Yale @Stanford @UniofOxford @Cambridge_Uni @DukeU @chicagobulls,0.7845,0.214,0.0
1031527879581093889,FootnoteMedia,1534784786.0,0,1,Local vendors are more likely to buy local themselves. @BrownUniversity and @BryantUniv researchers explain the ripple effect of buying local: https://t.co/LR8USEUx88 #buylocal,0.0,0.0,0.0
1031521302585204736,CHGlobalHealth,1534783217.0,0,0,We were pleased to have our Research Consultant @BCWakefield visit @BrownUniversity as part of the follow on work from our successfully co-hosted conference with @BritishRedCross on 'Civil-Military Relations: a Focus on Health Emergencies and Epidemics' https://t.co/tVG1cC52pj https://t.co/rD7AYwEZHD,0.7269,0.152,0.0
1031509898947788800,MRandallABC6,1534780499.0,4,2,Mund is the reigning @MissAmerica and @BrownUniversity grad. She's accusing pageant leadership of silencing and bullying her. More here: https://t.co/bX4yzU7lMO,-0.7269,0.0,0.295
1031504545048932353,BCWakefield,1534779222.0,4,10,Delighted to have been part of the Pandemic Working Group at the Civilian-Military Humanitarian Response Workshop at @BrownUniversity last week - some great discussions to push the research agenda forwards! #CivMil #Humanitarian https://t.co/ww1SNT6lCc,0.8268,0.204,0.0
1031502389659009030,2ndary1st,1534778708.0,0,0,US study shows that patients who listen to live music during palliative care feel better emotionally and physically and request fewer opioid-based pain medications via @medical_xpress https://t.co/xGKo3ugh6t @BrownUniversity #palliativecare #oncology https://t.co/VJEmLbgS24,0.4215,0.163,0.088
1031385263556055041,DoctorBronwyn,1534750783.0,0,3,"In your STEM classes, you're given facts, answers, knowledge, truth. They give you certainty. The humanities...give you uncertainty, doubt, skepticism... humanities remind us that we have an enormous capacity for deluding ourselves. thx @BrownUniversity  https://t.co/ZhJWWpb4Od",0.2263,0.163,0.118
1031370242751127552,meekaleek_,1534747202.0,0,7,Shes smart to only communicate via email. YGG! @CaraMund Thats that @BrownUniversity degree in FULL EFFECT. #standwithcara #takethemoneyandrun https://t.co/t9BKaGa4B9,0.4574,0.143,0.0
1031355382109593601,SamvgWr,1534743659.0,0,0,@Env_Pol @BrownUniversity Can this Abstract be condensed to two or three sentence description of the upshot?,0.0772,0.08,0.0
1031280956991131648,shockabras,1534725915.0,0,1,Why doesnt the @nytimes @CuomoPrimeTime the state of NY disbar this idiot I thought atty &amp; judges are there to up hold the law  and balance the scales of justice this guy wouldnt know the truth if it slapped him IN his ugly fucking face @Harvard @BrownUniversity #MAGA https://t.co/I2L0F4sPsD,-0.6944,0.06,0.162
1031214322301759488,vox_dev,1534710028.0,0,1,"This week @vox_dev: What are the economic effects of landmine clearance? | Giorgio Chiovelli @GChiovelli  @LBS ,Stelios Michalopoulos  @BrownUniversity, Elias Papaioannou @EliasPapaioann2  @LBS | https://t.co/PCItgp1t16 https://t.co/ZDjv5vvYNH",0.0,0.0,0.0
1031167878303756289,PBRNewEngland,1534698955.0,2,5,"'20 1B Max Zajec works the smooth, level, lefty swing during BP here @BrownUniversity for #PBRAcademicGames. https://t.co/WTIdSxvz1W",0.0,0.0,0.0
1031167151321899008,ISEE_global,1534698781.0,7,6,Job: Tenure-Track Faculty Position in Climate and Health https://t.co/2IgajJtFyR at Brown University's Institute for Environment and Society @HealthyBrown @Brown_EnvSoc @BrownUniversity #ISEE_job #environmentalhealth #epidemiology #climatechange #health,0.0,0.0,0.0
1031159246308732928,PBRNewEngland,1534696896.0,0,2,.@PBRNewEngland's Academic Games Session I is ramping up here @BrownUniversity as the first group heads to the cage for tee exits #BeSeen https://t.co/jvMUI84cfs,0.0,0.0,0.0
1031135955443281920,drlynnwilson,1534691344.0,1,3,This post has some great examples of med students works for @BrownUniversitys Physician As Illustrator course https://t.co/y2Aj6MLqWo,0.6249,0.204,0.0
1031055392942510080,KenyaBrome,1534672136.0,0,0,@NYDailyNews Wow! @BrownUniversity Grad does it again!  #EverTrue,0.658,0.385,0.0
1031030610830213121,botfish,1534666227.0,0,0,"My kids 7th math teacher asked her class where they want to go to college. My girl was like . What 7th grader knows that. I told her next time you say @BrownUniversity. Go big, girl.",0.4215,0.106,0.0
1030993259412123649,guillotineviper,1534657322.0,0,0,"@ucl i mean some sticking-harassing-lying-insulting-slandering-stickingstorying idiot noise-maker garbage, it's from you. NOT because i, have things, to do with you. so does @BrownUniversity @UCLA i just say some people not evenfrom it &amp;got that by insulting me &amp;kept insulting me https://t.co/3uDH0zQSQl",-0.8658,0.0,0.212
1030974670949048325,IdaysiCapote,1534652890.0,0,1,@BrownUniversity https://t.co/sg22ZQkEj5,0.0,0.0,0.0
1030946649160474629,katceo,1534646209.0,0,2,So delighted to mentor @hultprize team #goTeff from @BrownUniversity! https://t.co/klzwd6Jg7J,0.5974,0.302,0.0
1030913537718276096,cher6119,1534638315.0,0,0,Global Warming? Earthquakes generate big heat in super-small areas https://t.co/ZdG5gvhTJk via @BrownUniversity,0.1531,0.127,0.0
1030904817261129728,DaveDwalker70,1534636236.0,0,0,@BrownAnnualFund @BrownUniversity Alumnis of 'black' colleges needs to make themselves as influential nationally as other either mainstream or non minority universities,0.4404,0.127,0.0
1030900614719594504,thek_o_z,1534635234.0,0,0,Crossed #brownuniversity off our #ivyleague list was nice but soo #hot @brownuniversity @ The John Carter Brown Library https://t.co/RNHIMCVNpg,0.2263,0.101,0.0
1030898733519646720,AsstSuperUFRSD,1534634785.0,0,2,Got to see this fine example of higher learning (@BrownUniversity). Always looking for ideas and ways to make our great district even better. #UFRSDproud https://t.co/YBgFvAHVQk,0.8402,0.29,0.0
1030892086399328258,TXHCA,1534633201.0,2,1,Researchersat @BrownUniversity find collaboration between #hospitals and #LongTermCarefacilities reduces expensive #rehospitalizations: https://t.co/inPFiZWWrx https://t.co/wi6AUZ3BmX,0.0,0.0,0.0
1030858760980455425,adamyael,1534625255.0,1,2,@BrickMAG in good company at the @BrownUniversity bookstore. https://t.co/Ty0Z6rrNCz,0.4404,0.266,0.0
1030836272653262851,kaos_paradox,1534619894.0,0,0,Undergraduate team helps to develop drone-based intro robotics course https://t.co/cUqEDiuyPy via @BrownUniversity,0.3818,0.191,0.0
1030835712965455872,educationgadfly,1534619760.0,2,1,A new meta-analysis by @BrownUniversity's @MatthewAKraft and colleagues examines the causal evidence for a professional development model that's very popular in schools: teacher coaching. Here's what they found: https://t.co/jjqVTRfZYw https://t.co/KG1zJuU4Z9,0.4754,0.103,0.0
1030820508319842305,DaveDwalker70,1534616135.0,0,0,@BrownUResearch @BrownUniversity If that gets rid of the losers that have turned the city into one of the most violent in the world then it is a good thing....gentrification or not,-0.6901,0.077,0.203
1030807524830720000,wnc_life,1534613040.0,0,1,@FrankPerezNV @BrownUniversity he's going IVY,0.0,0.0,0.0
1030748440836358146,Apollo_ElRey,1534598953.0,0,2, @BrownUniversity https://t.co/rQIyiCKFM9,0.0,0.0,0.0
1030652183958761472,AndrewChignell,1534576003.0,0,6,Susanna Schellenberg of @RutgersU presents a precis of her new book at an author meets critics session. Critics = Chris Hill of @BrownUniversity and Nico Orlandi of @ucsc. #worldcongressofphilosophy #Beijing https://t.co/PqwmhUoKh2,-0.5267,0.0,0.14
1030604064927739904,kamalfizazi,1534564531.0,1,0,Please share with your networks: @BrownUniversity is hiring a #Muslim Chaplain! Here's the job listing: https://t.co/gkzD236ka3 #jobs #jobsearch #highered #Islam #Muslims #interfaith #intrafaith,0.5848,0.193,0.0
1030536013209329664,KateBennett_DC,1534548306.0,9,70,"I like to think I had a lot to do with selecting Cara Mund as the current @MissAmerica. She is smart, a rare (for the organization) Ivy League graduate (from @BrownUniversity), she was articulate on a range of topics, had a very clear grasp of politics and the state of the world",0.796,0.158,0.0
1030533681272836096,mungaikihanya,1534547750.0,0,0,@tonimugo @facebook @alykhansatchu @sunnysunwords @cfo @IEbusiness @BrownUniversity Now look at @SafaricomPLC balance sheet,0.0,0.0,0.0
1030519287600099328,tonimugo,1534544318.0,0,0,@facebook never heard of Modigliani and Miller propositions on debt...the company has no form of long term debt on its balance sheet! @alykhansatchu @sunnysunwords @mungaikihanya @cfo @IEbusiness @BrownUniversity,-0.6114,0.0,0.161
1030514815889027072,ambervteng,1534543252.0,0,0,Proud to be and alum!!! @BrownAlumAssoc @BrownUniversity https://t.co/Z9yKqklCnM,0.6093,0.362,0.0
1030488671533891585,Americares,1534537019.0,1,2,"^Meet Minty Pham, a junior @BrownUniversity, Executive Office Intern: Something that immediately struck me was the extraordinary passion that drives this organization - the passion that everyone here has to serve, learn, and save lives and improve health.  Thanks, Minty! https://t.co/fnpW3LSSAp",0.923,0.304,0.04
1030462099997249537,SSU539,1534530684.0,0,4,"Another World War I ambulance unit, SSU 627, also used the black cat as their symbol. This group started as an @AFS unit, Section 4, and was formed @BrownUniversity #WW1 #BlackCatAppreciationDay @AFSUSA https://t.co/UuXBzuNHPt",-0.5994,0.0,0.112
1030461976294637569,Holition,1534530654.0,0,4,Shouting out a big thank you to our Summer Interns from @BrownUniversity @UniWestminster  @UAL and @ucl we hugely value your energy and ideas  https://t.co/Q0FA0GexkN,0.762,0.274,0.0
1030461490510344193,RapidInsightInc,1534530539.0,0,2,"Happy #NationalNonprofitDay to @Whitneymuseum, @BIDMChealth, @PhxChildrens, @ctchildrens, @FairviewHealth, @1stPresGSO, the Advancement Offices of @Yale, @salisburyyu, @BrownUniversity &amp; @UHouston, and so much more. The work you all do can never be thanked enough! #nonprofit https://t.co/lQ9eJVnGsy",0.379,0.104,0.063
1030446823402549253,BlueOrangeSix,1534527042.0,0,0,"@sgblank @BrownUniversity Great pleasure listening to you speak Mr.Blank, thanks again, until next time!",0.8999,0.5,0.0
1030446557102067713,PSTC_Brown,1534526978.0,0,0,"Involvement in #nutrition training programs helps #women build confidence in making #household decisions and speaking in public in #Bangladesh, where PSTC Trainee Esha Sraboni does research. https://t.co/YkCLwCbStB @BrownUniversity @BrownUResearch @BrownSociology #FieldworkFriday https://t.co/l9CzIdTkhZ",0.7096,0.164,0.0
1030438301625462784,ScribeCareers,1534525010.0,0,0,Look beyond to find opportunities in #RhodeIsland #hiring #jobs #healthcare #Friday #morning @BryantUniv @RICNews @BrownUniversity @ronforeman23 @brownlifesci https://t.co/sLtdX02a5j,0.3818,0.133,0.0
1030429468551245825,AndreaCBresnick,1534522904.0,2,5,"Listen to my former @BrownUniversity professor, Darrell West discuss his timely new book ""The Future of Work: #Robots, #AI, and #Automation"" https://t.co/uIdMDUpfLe @darrwest",0.0,0.0,0.0
1030387592443912192,hultprize,1534512920.0,0,3,Team goTeff from @BrownUniversity presenting the game changing super food from Ethiopia  #HP19 https://t.co/npH5AtQ4DV,0.5994,0.231,0.0
1030386282558574592,vox_dev,1534512608.0,5,13,"What are the economic effects of landmine clearance? | Giorgio Chiovelli @GChiovelli  @LBS ,Stelios Michalopoulos  @BrownUniversity, Elias Papaioannou @EliasPapaioann2  @LBS| https://t.co/RVGc9HVaU6 https://t.co/zGASi5s0go",0.0,0.0,0.0
1030342604146147328,Twitlertwit,1534502194.0,0,1,@Revolution41157 @bruce_caruso @TomPerez And @TomPerez doesn't even put @DNC first..his main gig is working at @BrownUniversity #fireTomPerez,0.0,0.0,0.0
1030339248522768384,paolajm_,1534501394.0,0,1,@BrownUniversity @bad__vegan @vivaanniee  ray of light!!,0.0,0.0,0.0
1030337637679288321,drcarolinadler,1534501010.0,0,0,"Great #climatechange #academic #job opportunities, work with awesome colleagues @BrownUniversity https://t.co/v9LcLStvvU",0.8957,0.574,0.0
1030333705036996608,SpelmanEnglish,1534500072.0,0,0,@BrownUniversity invites rising seniors or recent graduates interested in pursuing a PhD to its annual Graduate Programs Diversity Preview Day held on October 28-29.  Apply by 9/17:  https://t.co/Cn5pg4Bqiy*Browns Diversity and Inclusion action plan: https://t.co/CTdRmbUxzw,0.4019,0.078,0.0
1030298349302411265,gefilte_ish,1534491643.0,0,0,@BrownUniversity VIVA,0.0,0.0,0.0
1030285891716042753,FrankPerezNV,1534488673.0,0,2,Marianos aunt went to @BrownUniversity during the summer for a research project. She brought back this cool little jacket for Mariano. #sweg https://t.co/eq9PguEG01,0.3869,0.111,0.0
1030260110633984002,BertoMorales,1534482526.0,1,2,Why I chose @BrownUniversity: https://t.co/W0Y9VphimZ,0.0,0.0,0.0
1030242822543364097,FIREUP_Coaching,1534478404.0,0,0,People who are tolerant of ambiguity are more likely to cooperate with co-workers - research from @BrownUniversity https://t.co/ijx7GPIEND#CertIV #Diploma - Sunshine Coast in October https://t.co/AZ2RY9cize #businesscoachingcourse #lifecoachingcourse #executivecoachingcourse,0.6486,0.181,0.0
1030226313225936897,bonzer_bus,1534474468.0,0,0,@BrownUniversity Sounds good. I was thinking about applying there.,0.4404,0.293,0.0
1030222000759820288,eidlin,1534473440.0,0,1,@carolinewlee @BrownUniversity Complete with faux-Bourdieusian aesthetic #culturalcapital #fieldanalysis #statenobility,0.0,0.0,0.0
1030211766976954369,pbspiegel,1534471000.0,0,0,Attending CivMil conference @BrownUniversity. Excellent group and lots of new ideas. https://t.co/5EFzwjI6Ah,0.5719,0.252,0.0
1030203465807605760,NSF_SBE,1534469021.0,0,0,"Updating visual perceptual skills, which humans rely on to recognize what they see, including potential threats, is an active process with many  similarities to the way they stabilize memories. https://t.co/kIJH2hJGtf #memory #perception @BrownUniversity https://t.co/hVEycGCg3a",-0.0258,0.072,0.075
1030196583684554753,akilah_dkeita,1534467380.0,1,12,"Congratulations to Chanelle Howe, https://t.co/PY9M4a0yGM for receiving a named professorship! Being named RGSS Assistant Professor of Public Health is a testament to your amazing body of scholarship and is well deserved. Way to go!!!!!! @HealthyBrown @BrownUniversity",0.8994,0.261,0.0
1030175684336013316,akilah_dkeita,1534462397.0,2,13,"Brown University is #10 on the list, I think that we should take the top spot next year, it really is an amazing place for faculty, staff, and students!!!! Come check us out! @BrownUniversity @HealthyBrown @tlaveist https://t.co/nOb3uMYEcF",0.7924,0.171,0.0
1030150020513841152,EducatePodcast,1534456278.0,0,1,"Next week! Hear our @apmreports doc ""Changing Class: Are colleges helping Americans move up?"" You'll hear @John_N_Friedman an economist @BrownUniversity. His team studies the growing economic divide in the U.S. and the role colleges play #socialmobility https://t.co/yBW6UuEh3k https://t.co/d6lbJXGm5g",0.68,0.158,0.0
1030149121271898113,mdaronco,1534456064.0,0,0,Non-binary Brown alumni discuss life beyond the bounds of gender https://t.co/NSo7WSXrTp via @BrownUniversity,0.0,0.0,0.0
1030143557615722496,croptopthot,1534454737.0,0,2,@Apollo_ElRey @laroinoir @TwoFoolsAMinute @C35Rice @BrownUniversity !!!,0.0,0.0,0.0
1030127475563667456,JessicaPliskaON,1534450903.0,0,0,@BricksonDiamond @BrownUniversity This is awesome  congrats.,0.8176,0.652,0.0
1030123418115629057,mgmcquarrie,1534449936.0,0,2,"@carolinewlee @BrownUniversity We should make a word cloud out of higher ed vision statements. That, and the names of english pubs.",0.25,0.095,0.0
1030113956101271552,educationgadfly,1534447680.0,1,0,A new meta-analysis by @BrownUniversity's @MatthewKraft and colleagues examines the causal evidence for a professional development model that's very popular in schools: teacher coaching. Here's what they found: https://t.co/jjqVTRfZYw https://t.co/UYXL69lJF0,0.4754,0.103,0.0
1030108765272473600,hollyouttie,1534446442.0,0,0,@PembrokeCenter @BrownUniversity @DreyaStClair @katebornstein @BrownAlumniMag @BrownWLC @BrownSarahDoyle Amen.,0.0,0.0,0.0
